,n_clouds,LCL_srf,z_cloudbase,dLCL_decoupling,LCL_CB,z_inv_base,z_inv_top,sfc_inversion,top_inversion,qT_BL,qT_jump,qT_3km,thetaL_BL,thetaL_jump,thetaL_3km,wind_now,instant_u,instant_v,wind_mean_16h,wind_mean24h,wind_seabreeze_time,dq_decoupling,dtheta_decoupling,wellmixed_dtv,decoupled_dtv,wellmixed_dLCL,decoupled_dLCL,SST_instant,fog,onecloud,twoplusclouds,cloudnfog,precipitable_water,Tsrf,Tdew,DZ,decoupled_jones,Ocean_lcc,Zone1_lcc,Zone2_lcc,Zone3_lcc
2015-08-26 00:00:00,,530.982654837086,,,,279.0,470.0,0.0,0.0,16.64,-7.33184337879455,9.30815662120546,298.6,4.943172978144959,315.745962294922,3.60111943369825,2.31475495298264,-2.7586175311922996,2.5419666590811203,1.95885068096773,2015-08-25 15:55,,,0.0,0.0,0.0,0.0,296.974564723694,0.0,0.0,0.0,0.0,46.7239693877551,298.55,295.45,5799.0,0.0,90.0,44.24920127795527,59.58005249343832,56.541353383458656
2015-08-26 12:00:00,1.0,137.000000000008,137.0,-7.64543983677868e-12,,365.0,704.0,0.0,0.0,15.5269078947368,-6.39347191777627,9.133435976960572,294.768201754386,11.111219249054198,313.578543153034,1.5433369001563897,0.527852307791282,1.45026229646356,2.2506996460614,1.62564820149807,2015-08-26 15:55,,,1.0,0.0,1.0,0.0,297.042694928085,1.0,1.0,0.0,0.0,45.3102551020408,294.35,294.35,5793.0,0.0,20.0,6.8690095846645365,17.84776902887139,4.661654135338347
2015-08-27 00:00:00,,1899.0740084510398,,,,401.0,610.0,0.0,0.0,12.137272727272698,-3.32325022375655,8.81402250351618,303.88636363636397,2.94692673339222,314.910419115562,4.63001070046917,4.55967043435153,-0.8039929207148578,2.2506996460614,1.62564820149807,2015-08-26 15:55,,,0.0,0.0,0.0,0.0,297.110825132475,0.0,0.0,0.0,0.0,38.1550816326531,304.75,290.75,5818.0,0.0,0.0,0.4792332268370607,1.0498687664041997,0.0
2015-08-27 12:00:00,,263.871749842206,,,,137.0,579.0,1.0,0.0,,,,,,,2.57222816692732,0.446662733730478,-2.5331502413064,2.18639394188822,1.6933835432271498,2015-08-27 15:55,,,0.0,0.0,0.0,0.0,296.33,0.0,0.0,0.0,0.0,37.5838979591837,293.55,292.55,5810.0,0.0,50.0,0.0,0.0,0.0
2015-08-28 00:00:00,,3245.0670971276695,,,,,,,,,,,,,,4.63001070046917,4.55967043435153,-0.8039929207148578,2.18639394188822,1.6933835432271498,2015-08-27 15:55,,,0.0,0.0,0.0,0.0,296.39,0.0,0.0,0.0,0.0,32.1845459183673,307.55,282.55,5832.0,0.0,0.0,0.0,0.0,0.0
2015-08-28 12:00:00,,491.63766095060305,,,,137.0,388.0,1.0,0.0,,,,,,,0.0,-0.0,-0.0,2.41146390649436,1.7362540126759398,2015-08-28 18:55,,,0.0,0.0,0.0,0.0,297.23,0.0,0.0,0.0,0.0,33.4658826530612,294.55,291.75,5830.0,0.0,0.0,0.6389776357827476,0.0,0.0
2015-08-29 00:00:00,,3125.83105478923,,,,516.0,792.0,0.0,0.0,6.86927440633245,0.705364240515317,7.574638646847769,307.696569920844,2.69841042647346,317.295103163916,3.0866738003127794,2.36452931245055,-1.98407567398512,2.41146390649436,1.7362540126759398,2015-08-28 18:55,,,0.0,0.0,0.0,0.0,296.51,0.0,0.0,0.0,0.0,28.2055051020408,307.95,283.95,5846.0,0.0,0.0,0.0,0.0,0.0
2015-08-29 12:00:00,1.0,263.847120337853,172.0,-91.8471203378532,,137.0,172.0,1.0,0.0,,,,,,,2.05778253354186,0.7038030770550441,-1.9336830619514098,2.54007531484073,1.91927793993808,2015-08-29 15:55,,,0.0,1.0,1.0,0.0,297.53,0.0,1.0,0.0,0.0,31.928168367346895,293.35,292.35,5826.0,0.0,0.0,5.431309904153356,1.7060367454068242,1.3533834586466165
2015-08-30 00:00:00,,2145.19810038349,,,,530.0,614.0,0.0,0.0,10.4058396946565,-3.79963490367481,6.60620479098168,304.306870229008,4.67723335157604,316.287980086,3.0866738003127794,3.0397802895676804,-0.535995280476572,2.54007531484073,1.91927793993808,2015-08-29 15:55,,,0.0,0.0,0.0,0.0,297.35,0.0,0.0,0.0,0.0,31.865285714285697,304.75,288.75,5827.0,0.0,0.0,0.3194888178913738,0.0,0.0
2015-08-30 12:00:00,1.0,225.84995039764598,137.0,-88.84995039764601,,137.0,610.0,1.0,0.0,,,,,,,0.0,-0.0,-0.0,2.8937566877932297,2.07921776826625,2015-08-30 14:55,,,1.0,0.0,1.0,0.0,297.55,1.0,1.0,0.0,0.0,26.249142857142896,293.55,292.85,5802.0,0.0,0.0,29.552715654952078,37.40157480314961,38.19548872180451
2015-08-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,10.063897763578275,13.517060367454068,9.774436090225564
2015-08-31 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,92.33226837060705,81.36482939632546,41.353383458646604
2015-09-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,2.07667731629393,0.13123359580052493,0.0
2015-09-01 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,82.10862619808307,91.86351706036746,95.03759398496241
2015-09-02 00:00:00,1.0,894.702212573932,779.0,-115.702212573932,,779.0,977.0,0.0,0.0,12.044859813084098,-9.86073907160115,2.18412074148297,295.56177325581405,8.470180792839871,316.202843965512,4.115565067083709,3.8673661239028196,1.4076061541100902,1.8005597168491203,1.8863006557467,2015-09-01 17:55,,,1.0,0.0,1.0,0.0,296.55,0.0,1.0,0.0,0.0,22.502979591836702,296.35,290.35,5772.0,0.0,90.0,22.044728434504794,42.78215223097113,58.79699248120301
2015-09-02 12:00:00,1.0,516.268017323699,788.0,271.731982676301,711.0647150738009,908.0,1050.0,0.0,0.0,11.462918287937699,-9.423015748067689,2.03990253987005,293.505901426719,10.014933093045,314.655864408154,2.05778253354186,1.3227171159900801,1.57635287496703,2.20909007277287,1.7902708041814097,2015-09-02 14:55,1.06738255033557,-0.720805369127504,0.0,0.0,0.0,1.0,296.55,0.0,1.0,0.0,0.0,20.282005102040802,292.95,289.95,5759.0,1.0,70.0,99.04153354632588,100.0,98.49624060150377
2015-09-03 00:00:00,,1269.51953233828,,,,709.0,905.0,0.0,0.0,10.599519230769198,-7.675302691052151,2.92421653971708,295.731993006993,6.96143019444764,315.19997800893,4.115565067083709,4.05304038609025,-0.7146603739687629,2.20909007277287,1.7902708041814097,2015-09-02 14:55,1.00887096774193,1.9175115207373798,0.0,0.0,0.0,0.0,296.45,0.0,0.0,0.0,0.0,21.5610255102041,297.15,288.15,5759.0,1.0,20.0,4.792332268370607,4.724409448818896,17.44360902255639
2015-09-03 12:00:00,1.0,351.78888948434195,756.0,404.21111051565805,710.97613401332,756.0,1104.0,0.0,0.0,10.896235864297301,-7.94821413759628,2.94802172670097,292.397959183673,10.0709033432083,315.16674631671697,0.0,-0.0,-0.0,2.57222816692732,1.86724711376946,2015-09-03 14:55,,,0.0,1.0,0.0,1.0,296.45,0.0,1.0,0.0,0.0,23.686352040816303,290.35,288.65,5740.0,0.0,90.0,95.84664536741215,100.0,90.97744360902256
2015-09-04 00:00:00,,1269.51953233828,,,,893.0,1161.0,0.0,0.0,10.0681746031746,-4.52928395842113,5.53889064475348,295.914351851852,8.235311759321519,313.20432000584,3.60111943369825,3.38394535841497,1.23165538484633,2.57222816692732,1.86724711376946,2015-09-03 14:55,1.14524734982332,1.6203180212014,0.0,0.0,0.0,0.0,296.37,0.0,0.0,0.0,0.0,24.967801020408203,297.15,288.15,5739.0,1.0,0.0,0.0,0.0,0.0
2015-09-04 12:00:00,1.0,629.396244580081,763.0,133.603755419919,708.7666598799719,1297.0,1485.0,0.0,0.0,10.298030172413801,-4.52922651581602,5.768803656597769,293.37490347490296,13.180337937191501,311.82098056747895,0.0,-0.0,-0.0,2.7437100447224703,1.8314264548522499,2015-09-04 14:55,1.73603630486137,-1.13635148576401,1.0,0.0,1.0,0.0,296.55,0.0,1.0,0.0,0.0,25.9092602040816,292.95,289.05,5714.0,1.0,100.0,91.05431309904152,93.04461942257221,96.84210526315788
2015-09-05 00:00:00,,1144.74104267182,,,,919.0,1167.0,0.0,0.0,10.3044309462916,-9.15258767217989,1.15184327411168,295.3726342711,7.25780997679703,312.97150315727197,3.0866738003127794,3.0866738003127794,5.67012778434757e-16,2.7437100447224703,1.8314264548522499,2015-09-04 14:55,0.926132686084141,1.74838187702261,0.0,0.0,0.0,0.0,296.45,0.0,0.0,0.0,0.0,15.829607142857098,296.75,288.75,5729.0,1.0,0.0,0.0,0.0,0.4511278195488722
2015-09-05 12:00:00,1.0,629.205298530504,914.0,284.794701469496,905.590968330185,923.0,1131.0,0.0,0.0,10.1081297709924,-8.7062133444794,1.40191642651297,292.963167938931,8.15088560784562,314.604946039029,2.57222816692732,-2.5331502413064,-0.446662733730478,2.54007531484073,2.1195160095481103,2015-09-05 18:55,1.07701923076923,-0.152884615384664,1.0,0.0,0.0,1.0,296.63,0.0,1.0,0.0,0.0,15.3997346938775,292.55,288.65,5718.0,1.0,100.0,44.24920127795527,41.469816272965886,50.526315789473685
2015-09-06 00:00:00,,1146.1020890151199,,,,638.0,1100.0,0.0,0.0,11.365588822355301,-8.96499484136268,2.40059398099261,297.256187624751,6.29192776058545,313.194447518875,4.63001070046917,4.3507868893906805,-1.58355692337385,2.54007531484073,2.1195160095481103,2015-09-05 18:55,1.16193251533742,1.5242331288344,0.0,0.0,0.0,0.0,296.45,0.0,0.0,0.0,0.0,15.9511275510204,298.15,290.15,5749.0,1.0,40.0,0.3194888178913738,0.0,0.0
2015-09-06 12:00:00,1.0,200.249095917248,137.0,-63.2490959172476,,137.0,518.0,1.0,0.0,,,,,,,2.05778253354186,-2.0265201930451204,-0.35733018698438207,2.82945098362005,2.35787581968337,2015-09-06 14:55,,,1.0,0.0,1.0,0.0,296.65,1.0,1.0,0.0,0.0,27.6992551020408,289.75,289.25,5759.0,0.0,0.0,9.26517571884984,4.0682414698162725,1.2030075187969926
2015-09-07 00:00:00,,1772.3778460314802,,,,488.0,610.0,0.0,0.0,11.202264957265001,-0.8801299361679129,10.322135021096999,301.68490028490004,1.05983798434977,313.28586679793096,3.60111943369825,2.7586175311922996,-2.31475495298264,2.82945098362005,2.35787581968337,2015-09-06 14:55,,,0.0,0.0,0.0,0.0,296.45,0.0,0.0,0.0,0.0,34.7820663265306,302.75,289.75,5782.0,0.0,0.0,0.3194888178913738,0.0,0.0
2015-09-07 12:00:00,,289.20077366255197,,,,137.0,358.0,1.0,0.0,,,,,,,1.5433369001563897,0.771668450078196,-1.33656896213336,2.8937566877932297,2.5293576974785297,2015-09-07 14:55,,,0.0,0.0,0.0,0.0,296.85,0.0,0.0,0.0,0.0,41.2676224489796,293.55,292.35,5781.0,0.0,0.0,0.3194888178913738,2.8871391076115485,2.8571428571428568
2015-09-08 00:00:00,,1897.3910665267301,,,,,,,,,,,,,,4.115565067083709,3.5641838990222996,-2.05778253354186,2.8937566877932297,2.5293576974785297,2015-09-07 14:55,,,0.0,0.0,0.0,0.0,296.75,0.0,0.0,0.0,0.0,42.018862244897896,303.75,289.75,5806.0,0.0,0.0,0.3194888178913738,0.0,0.0
2015-09-08 12:00:00,,1018.8532896461501,,,,137.0,325.0,1.0,0.0,,,,,,,2.05778253354186,1.02889126677093,-1.7820919495111498,3.4725080253518796,2.6150986363761097,2015-09-08 14:55,,,0.0,0.0,0.0,0.0,297.15,0.0,0.0,0.0,0.0,45.162795918367394,295.35,288.35,5804.0,0.0,0.0,0.0,0.13123359580052493,0.9022556390977444
2015-09-09 00:00:00,,2270.60782937408,,,,385.0,648.0,0.0,0.0,11.4414516129032,-0.613091231041652,10.828360381861598,305.543548387097,3.7604398004945696,315.500009217184,2.57222816692732,,,3.4725080253518796,2.6150986363761097,2015-09-08 14:55,,,0.0,0.0,0.0,0.0,296.966666666667,0.0,0.0,0.0,0.0,45.218872448979596,306.15,289.15,5832.0,0.0,40.0,2.2364217252396164,3.4120734908136483,5.86466165413534
2015-09-09 12:00:00,,1019.7053400591001,,,,137.0,235.0,1.0,0.0,,,,,,,1.5433369001563897,0.267997640238287,-1.5198901447838402,2.92590953987983,2.4007462891321603,2015-09-09 14:55,,,0.0,0.0,0.0,0.0,297.65,0.0,0.0,0.0,0.0,42.2686020408163,296.35,289.35,5820.0,0.0,0.0,0.0,0.0,0.0
2015-09-10 00:00:00,,2520.5136545579503,,,,,,,,,,,,,,5.14445633385464,4.45522987377788,-2.57222816692732,2.92590953987983,2.4007462891321603,2015-09-09 14:55,,,0.0,0.0,0.0,0.0,297.283333333333,0.0,0.0,0.0,0.0,45.8710765306122,308.55,289.55,5817.0,0.0,0.0,55.43130990415336,63.51706036745407,64.21052631578948
2015-09-10 12:00:00,,555.791141455342,,,,281.0,473.0,0.0,0.0,16.2253125,-5.477424834801759,10.7478876651982,299.35625,5.81457237681934,313.426431147973,0.0,-0.0,-0.0,2.15424108980163,1.7148187779515502,2015-09-10 14:55,,,0.0,0.0,0.0,0.0,297.933333333333,0.0,0.0,0.0,0.0,46.7682806122449,297.35,294.05,5804.0,0.0,0.0,3.1948881789137378,9.05511811023622,5.56390977443609
2015-09-11 00:00:00,,1901.76782585121,,,,,,,,,,,,,,2.57222816692732,2.57222816692732,4.72510648695631e-16,2.15424108980163,1.7148187779515502,2015-09-10 14:55,,,0.0,0.0,0.0,0.0,297.85,0.0,0.0,0.0,0.0,47.80348469387749,306.35,292.35,5803.0,0.0,50.0,40.57507987220447,34.51443569553806,32.03007518796993
2015-09-11 12:00:00,,668.684582873936,,,,137.0,307.0,1.0,0.0,,,,,,,1.5433369001563897,-1.18226465622527,-0.99203783699256,2.50792246275414,1.9077358904710902,2015-09-11 15:55,,,0.0,0.0,0.0,0.0,298.15,0.0,0.0,0.0,0.0,48.038051020408105,296.15,291.95,5798.0,0.0,0.0,0.0,0.0,0.0
2015-09-12 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,12.619808306709265,10.236220472440944,7.8195488721804525
2015-09-12 12:00:00,,895.141430775726,,,,137.0,172.0,1.0,0.0,,,,,,,3.0866738003127794,-1.5433369001563897,2.67313792426673,2.47576961066754,2.2935701155101897,2015-09-12 18:55,,,0.0,0.0,0.0,0.0,298.11,0.0,0.0,0.0,0.0,44.11557142857139,296.95,290.95,5789.0,0.0,0.0,0.0,0.0,0.0
2015-09-13 00:00:00,,1774.8831391560398,,,,,,,,,,,,,,5.14445633385464,4.45522987377788,-2.57222816692732,2.47576961066754,2.2935701155101897,2015-09-12 18:55,,,0.0,0.0,0.0,0.0,298.15,0.0,0.0,0.0,0.0,32.4987193877551,304.35,291.35,5798.0,0.0,0.0,27.316293929712447,33.46456692913386,25.71428571428571
2015-09-13 12:00:00,,516.70957455909,,,,137.0,277.0,1.0,0.0,,,,,,,1.5433369001563897,-1.45026229646356,0.527852307791282,3.0866738003127794,2.2143529437026497,2015-09-13 14:55,,,0.0,0.0,0.0,0.0,298.08,0.0,0.0,0.0,0.0,35.341,294.15,291.15,5783.0,0.0,0.0,0.0,0.6561679790026247,1.0526315789473684
2015-09-14 00:00:00,,1772.3778460314802,,,,1214.0,1303.0,0.0,0.0,10.449610027855199,-4.46486350007738,5.98474652777778,303.113277623027,5.313909680746691,314.841409796275,4.63001070046917,4.63001070046917,8.505191676521351e-16,3.0866738003127794,2.2143529437026497,2015-09-13 14:55,1.42547919113679,-2.62624837306748,0.0,0.0,0.0,0.0,298.15352941176496,0.0,0.0,0.0,0.0,25.448581632653102,302.75,289.75,5786.0,1.0,0.0,1.2779552715654952,0.0,0.0
2015-09-14 12:00:00,1.0,225.79820019297998,137.0,-88.79820019298,,473.0,581.0,0.0,0.0,15.2297619047619,-7.827114100707849,7.402647804054049,295.593452380952,1.76259250333891,315.257688768665,1.5433369001563897,-1.18226465622527,0.99203783699256,2.6043810190139105,2.07756890405668,2015-09-14 14:55,,,1.0,0.0,1.0,0.0,298.15,1.0,1.0,0.0,0.0,27.7368673469388,292.95,292.25,5760.0,0.0,60.0,39.61661341853035,51.0498687664042,40.451127819548866
2015-09-15 00:00:00,,1398.4024213452801,,,,1965.0,2166.0,0.0,0.0,11.286701312910301,-9.19696127824824,2.08974003466205,300.570322757112,6.472789819449759,310.614133492182,3.0866738003127794,2.36452931245055,1.98407567398512,2.6043810190139105,2.07756890405668,2015-09-14 14:55,3.24819238900634,-0.924524312896381,0.0,0.0,0.0,0.0,297.58,0.0,0.0,0.0,0.0,27.534852040816304,301.15,291.15,5739.0,1.0,70.0,14.696485623003195,14.435695538057745,31.42857142857143
