Date,Cloudy test,Top1,Top2,Top3,Top4,Top5,Top6,Top7,Top8,Top9,Top10,Top11,Top12,Top13,Top14,Top15,RMSE,CRMSE,BIAS,Rs,pval
6/26/15 12:00,2,9/10/16 12:00,7/4/17 12:00,7/17/16 12:00,8/27/17 12:00,9/23/14 12:00,6/28/16 12:00,7/17/15 12:00,9/7/16 12:00,7/3/15 12:00,6/25/15 12:00,8/22/16 12:00,8/24/15 12:00,8/18/16 12:00,8/10/17 12:00,8/28/17 12:00,61.76447188,59.48996085,16.60706308,0.995487156,1.06E-48
6/27/15 12:00,2,6/22/15 12:00,9/29/17 12:00,7/15/17 12:00,9/24/14 12:00,8/18/14 12:00,8/6/15 12:00,6/16/17 12:00,8/2/14 12:00,8/29/16 12:00,8/16/16 12:00,7/25/16 12:00,9/7/17 12:00,7/23/14 12:00,6/4/14 12:00,6/8/16 12:00,271.7588835,215.2649625,165.8731042,0.947203981,2.33E-24
6/28/15 12:00,0,9/26/14 12:00,7/29/14 12:00,7/5/14 12:00,8/13/15 12:00,7/7/17 12:00,8/14/15 12:00,6/9/15 12:00,8/27/14 12:00,7/8/17 12:00,6/19/16 12:00,6/21/16 12:00,7/9/17 12:00,7/24/14 12:00,9/11/17 12:00,9/21/15 12:00,152.2192599,134.8335636,70.64427231,0.972228651,1.17E-30
6/29/15 12:00,2,5/8/14 12:00,8/11/16 12:00,8/9/16 12:00,8/8/16 12:00,8/7/16 12:00,8/6/16 12:00,8/5/16 12:00,8/4/16 12:00,7/25/16 12:00,7/22/16 12:00,7/21/16 12:00,7/18/16 12:00,7/17/16 12:00,7/16/16 12:00,7/15/16 12:00,224.6350261,197.4571452,107.1054189,0.945151585,5.47E-24
6/30/15 12:00,0,5/1/14 12:00,9/29/16 12:00,9/28/16 12:00,9/27/16 12:00,9/26/16 12:00,9/25/16 12:00,9/24/16 12:00,9/15/16 12:00,9/6/16 12:00,8/31/16 12:00,7/31/16 12:00,7/30/16 12:00,7/29/16 12:00,9/30/16 12:00,7/28/16 12:00,240.90478,223.8641157,88.99421749,0.906174757,8.24E-19
7/1/15 12:00,2,5/8/14 12:00,8/11/16 12:00,8/9/16 12:00,8/8/16 12:00,8/7/16 12:00,8/6/16 12:00,8/5/16 12:00,8/4/16 12:00,7/25/16 12:00,7/22/16 12:00,7/21/16 12:00,7/18/16 12:00,7/17/16 12:00,7/16/16 12:00,7/15/16 12:00,221.8539537,180.2300938,129.368814,0.983944225,4.44E-36
7/2/15 12:00,2,5/8/14 12:00,8/11/16 12:00,8/9/16 12:00,8/8/16 12:00,8/7/16 12:00,8/6/16 12:00,8/5/16 12:00,8/4/16 12:00,7/25/16 12:00,7/22/16 12:00,7/21/16 12:00,7/18/16 12:00,7/17/16 12:00,7/16/16 12:00,7/15/16 12:00,105.0817837,99.10737262,34.92720956,0.991900023,7.08E-43
7/3/15 12:00,2,8/22/16 12:00,9/7/16 12:00,8/18/17 12:00,8/24/16 12:00,8/10/17 12:00,7/14/17 12:00,9/23/14 12:00,7/14/15 12:00,7/17/15 12:00,9/11/16 12:00,7/28/17 12:00,6/25/15 12:00,8/22/17 12:00,8/30/14 12:00,8/19/16 12:00,65.86999718,64.38808972,13.89353915,0.996875723,2.27E-52
7/4/15 12:00,2,7/17/15 12:00,8/14/14 12:00,9/11/16 12:00,8/19/17 12:00,8/9/14 12:00,8/23/15 12:00,7/14/17 12:00,8/25/16 12:00,6/29/14 12:00,8/13/17 12:00,8/8/14 12:00,8/18/17 12:00,7/28/17 12:00,8/1/14 12:00,8/2/15 12:00,115.3393372,106.1520631,45.10989039,0.992015737,5.09E-43
7/5/15 12:00,2,8/25/17 12:00,6/23/17 12:00,6/1/16 12:00,7/7/15 12:00,5/19/16 12:00,6/2/17 12:00,6/6/17 12:00,6/14/15 12:00,6/14/16 12:00,6/8/14 12:00,6/10/14 12:00,8/6/16 12:00,6/13/15 12:00,7/2/14 12:00,5/27/14 12:00,154.6933304,127.3565162,87.80856594,0.984841472,1.19E-36
7/6/15 12:00,2,5/8/14 12:00,8/11/16 12:00,8/9/16 12:00,8/8/16 12:00,8/7/16 12:00,8/6/16 12:00,8/5/16 12:00,8/4/16 12:00,7/25/16 12:00,7/22/16 12:00,7/21/16 12:00,7/18/16 12:00,7/17/16 12:00,7/16/16 12:00,7/15/16 12:00,271.8356679,212.7886312,169.1615463,0.973501504,4.02E-31
7/7/15 12:00,2,6/8/14 12:00,6/14/16 12:00,6/6/16 12:00,6/1/16 12:00,7/16/15 12:00,6/13/14 12:00,8/21/17 12:00,7/5/15 12:00,8/9/15 12:00,6/12/14 12:00,6/29/14 12:00,7/10/14 12:00,6/23/14 12:00,6/10/14 12:00,8/24/17 12:00,159.5580737,145.8022051,64.8112326,0.980791483,2.65E-34
7/8/15 12:00,2,8/15/17 12:00,7/27/15 12:00,9/19/17 12:00,8/16/17 12:00,5/3/15 12:00,8/20/17 12:00,8/10/15 12:00,6/16/14 12:00,8/24/17 12:00,8/14/17 12:00,8/19/17 12:00,7/16/15 12:00,8/8/15 12:00,7/1/17 12:00,8/21/17 12:00,78.6123067,78.20312568,8.010361998,0.997338579,5.72E-54
7/9/15 12:00,1,7/21/15 12:00,7/22/15 12:00,7/23/15 12:00,5/23/14 12:00,9/9/17 12:00,6/28/14 12:00,5/26/14 12:00,9/5/16 12:00,6/1/17 12:00,9/3/15 12:00,8/7/14 12:00,5/10/17 12:00,6/12/16 12:00,5/9/16 12:00,5/19/15 12:00,73.81041464,73.77147838,-2.397141358,0.993404305,6.38E-45
7/10/15 12:00,1,5/4/14 12:00,5/3/17 12:00,9/23/16 12:00,9/21/16 12:00,9/20/16 12:00,9/17/16 12:00,9/14/16 12:00,9/5/16 12:00,8/28/16 12:00,8/21/16 12:00,8/13/16 12:00,5/6/17 12:00,8/10/16 12:00,8/2/16 12:00,8/1/16 12:00,110.6128597,107.7059905,25.19175178,0.956323873,3.28E-26
7/11/15 12:00,1,6/23/15 12:00,9/23/16 12:00,5/18/17 12:00,5/11/17 12:00,8/24/14 12:00,9/14/16 12:00,8/21/16 12:00,7/18/14 12:00,7/19/14 12:00,9/17/15 12:00,5/21/15 12:00,5/20/15 12:00,5/21/16 12:00,8/22/14 12:00,7/30/14 12:00,56.10185346,55.07446673,10.68742607,0.992044938,4.68E-43
7/12/15 12:00,2,9/8/17 12:00,9/22/14 12:00,5/28/14 12:00,9/18/15 12:00,6/2/14 12:00,8/30/14 12:00,6/21/14 12:00,9/27/17 12:00,6/25/15 12:00,6/5/14 12:00,8/9/17 12:00,9/16/16 12:00,7/24/15 12:00,7/28/15 12:00,7/21/17 12:00,56.43255826,54.83532052,13.3312136,0.992248494,2.58E-43
7/13/15 12:00,2,7/26/15 12:00,8/25/14 12:00,8/26/14 12:00,8/5/14 12:00,8/6/15 12:00,8/17/16 12:00,9/29/15 12:00,7/23/14 12:00,9/6/17 12:00,6/4/14 12:00,9/28/15 12:00,6/17/14 12:00,9/23/15 12:00,9/7/17 12:00,6/3/14 12:00,14.60293522,13.81561569,-4.730167047,0.999045333,3.34E-64
7/14/15 12:00,2,7/28/15 12:00,8/19/17 12:00,6/23/16 12:00,8/18/17 12:00,6/25/15 12:00,7/24/15 12:00,7/22/17 12:00,8/10/17 12:00,8/19/15 12:00,8/1/14 12:00,7/3/15 12:00,8/3/15 12:00,8/30/14 12:00,6/6/14 12:00,8/9/17 12:00,24.26683519,22.42128365,-9.28252819,0.999537144,1.97E-71
7/15/15 12:00,2,5/8/14 12:00,8/11/16 12:00,8/9/16 12:00,8/8/16 12:00,8/7/16 12:00,8/6/16 12:00,8/5/16 12:00,8/4/16 12:00,7/25/16 12:00,7/22/16 12:00,7/21/16 12:00,7/18/16 12:00,7/17/16 12:00,7/16/16 12:00,7/15/16 12:00,38.73276768,37.44915232,-9.888795813,0.998611433,1.84E-60
7/16/15 12:00,2,8/14/17 12:00,8/20/17 12:00,6/22/14 12:00,6/26/14 12:00,9/3/16 12:00,6/12/14 12:00,7/27/15 12:00,8/19/17 12:00,8/15/17 12:00,6/14/14 12:00,6/16/14 12:00,6/23/14 12:00,8/24/17 12:00,6/29/14 12:00,7/10/14 12:00,56.04458651,45.30710694,-32.98881232,0.998698181,4.17E-61
7/17/15 12:00,2,7/4/15 12:00,7/14/17 12:00,8/14/14 12:00,9/11/16 12:00,8/24/15 12:00,7/3/15 12:00,8/23/15 12:00,8/10/17 12:00,9/10/16 12:00,6/26/15 12:00,8/1/14 12:00,8/9/17 12:00,7/18/16 12:00,8/12/17 12:00,7/28/17 12:00,35.5396115,31.10147372,-17.19774166,0.999180999,9.86E-66
7/18/15 12:00,0,7/6/14 12:00,9/25/14 12:00,9/7/15 12:00,7/26/16 12:00,7/9/17 12:00,9/11/14 12:00,8/27/15 12:00,9/14/14 12:00,8/15/15 12:00,8/16/14 12:00,9/8/15 12:00,8/17/14 12:00,7/19/17 12:00,9/7/14 12:00,9/12/14 12:00,371.3584748,301.7071231,216.517733,0.824723572,5.77E-13
7/19/15 12:00,0,9/15/14 12:00,9/11/15 12:00,9/11/17 12:00,9/10/14 12:00,9/28/16 12:00,7/5/14 12:00,9/26/14 12:00,9/13/15 12:00,7/29/14 12:00,8/28/14 12:00,9/21/15 12:00,7/6/14 12:00,6/28/15 12:00,8/2/17 12:00,6/9/15 12:00,213.2456563,194.2287098,88.02794004,0.955567906,4.82E-26
7/20/15 12:00,1,9/17/15 12:00,8/22/14 12:00,9/4/17 12:00,7/7/14 12:00,9/18/14 12:00,7/20/17 12:00,9/15/15 12:00,8/3/14 12:00,7/18/17 12:00,9/27/14 12:00,7/18/14 12:00,8/3/16 12:00,8/1/16 12:00,7/19/14 12:00,7/11/15 12:00,71.14543789,66.31384802,-25.77104759,0.997074997,5.00E-53
7/21/15 12:00,1,7/9/15 12:00,9/9/17 12:00,7/22/15 12:00,7/23/15 12:00,5/23/14 12:00,9/15/17 12:00,6/28/14 12:00,9/3/15 12:00,5/10/17 12:00,6/12/16 12:00,9/16/17 12:00,5/26/14 12:00,9/5/14 12:00,6/1/17 12:00,8/7/14 12:00,160.3937649,140.3749663,77.59528758,0.971304882,2.45E-30
7/22/15 12:00,1,9/17/17 12:00,7/9/15 12:00,7/23/15 12:00,6/28/14 12:00,9/3/15 12:00,5/23/14 12:00,8/7/14 12:00,7/21/15 12:00,9/5/16 12:00,9/5/14 12:00,9/9/17 12:00,9/15/17 12:00,9/16/17 12:00,9/21/17 12:00,7/16/14 12:00,46.12809723,38.87454043,-24.83085702,0.996723997,6.76E-52
7/23/15 12:00,1,7/22/15 12:00,9/9/17 12:00,7/9/15 12:00,7/21/15 12:00,6/28/14 12:00,5/26/14 12:00,7/12/17 12:00,7/12/14 12:00,9/3/15 12:00,8/7/14 12:00,9/5/14 12:00,7/29/17 12:00,5/23/14 12:00,7/9/16 12:00,9/15/17 12:00,58.16083181,52.75454803,-24.48754824,0.996636149,1.24E-51
7/24/15 12:00,2,7/14/15 12:00,7/28/15 12:00,8/30/14 12:00,9/22/14 12:00,8/9/17 12:00,8/10/17 12:00,6/23/16 12:00,8/19/15 12:00,8/19/16 12:00,7/13/16 12:00,7/14/17 12:00,7/22/17 12:00,7/15/16 12:00,8/18/17 12:00,7/3/15 12:00,19.18994983,19.18848431,0.237158757,0.999180999,9.86E-66
7/25/15 12:00,2,5/8/14 12:00,8/11/16 12:00,8/9/16 12:00,8/8/16 12:00,8/7/16 12:00,8/6/16 12:00,8/5/16 12:00,8/4/16 12:00,7/25/16 12:00,7/22/16 12:00,7/21/16 12:00,7/18/16 12:00,7/17/16 12:00,7/16/16 12:00,7/15/16 12:00,44.81327534,44.03827154,-8.298209857,0.998010998,7.10E-57
7/26/15 12:00,2,7/13/15 12:00,8/6/15 12:00,9/28/15 12:00,8/25/14 12:00,8/5/14 12:00,9/6/17 12:00,8/26/14 12:00,9/29/15 12:00,9/23/15 12:00,7/25/16 12:00,9/7/17 12:00,7/27/14 12:00,8/15/16 12:00,8/25/15 12:00,8/17/16 12:00,55.99577232,43.37616074,-35.41235937,0.998478998,1.49E-59
7/27/15 12:00,2,8/15/17 12:00,8/10/15 12:00,8/14/17 12:00,8/20/17 12:00,8/6/14 12:00,7/10/14 12:00,7/8/15 12:00,8/19/17 12:00,8/7/15 12:00,6/22/14 12:00,7/16/15 12:00,8/26/16 12:00,8/21/17 12:00,7/8/16 12:00,8/24/17 12:00,76.79350552,61.63186821,-45.81217427,0.997191997,1.96E-53
7/28/15 12:00,2,7/14/15 12:00,8/30/14 12:00,8/10/17 12:00,7/13/16 12:00,7/24/15 12:00,7/15/16 12:00,6/25/15 12:00,6/23/16 12:00,8/19/15 12:00,6/6/14 12:00,8/3/15 12:00,6/2/14 12:00,7/18/16 12:00,7/10/16 12:00,7/22/17 12:00,15.14167404,14.82806583,3.065739149,0.999649,3.41E-74
7/29/15 12:00,2,8/12/17 12:00,7/1/16 12:00,8/2/15 12:00,8/23/17 12:00,8/1/14 12:00,8/9/14 12:00,7/2/14 12:00,8/11/17 12:00,8/24/15 12:00,8/7/17 12:00,7/22/17 12:00,8/13/14 12:00,8/11/14 12:00,8/1/15 12:00,8/25/16 12:00,59.89574644,57.12858557,-17.99514246,0.996723997,6.76E-52
7/30/15 12:00,2,7/14/14 12:00,9/6/14 12:00,8/15/14 12:00,7/11/17 12:00,8/11/14 12:00,7/23/17 12:00,8/12/14 12:00,9/7/17 12:00,7/15/14 12:00,8/28/17 12:00,8/15/16 12:00,8/14/16 12:00,8/12/16 12:00,9/5/17 12:00,8/11/17 12:00,49.8365072,35.9013899,-34.56541123,0.999649,3.41E-74
7/31/15 12:00,0,5/1/14 12:00,9/29/16 12:00,9/28/16 12:00,9/27/16 12:00,9/26/16 12:00,9/25/16 12:00,9/24/16 12:00,9/15/16 12:00,9/6/16 12:00,8/31/16 12:00,7/31/16 12:00,7/30/16 12:00,7/29/16 12:00,9/30/16 12:00,7/28/16 12:00,47.73970073,43.60845797,19.4263074,0.996138996,2.94E-50
8/1/15 12:00,2,7/2/14 12:00,8/13/17 12:00,7/3/14 12:00,8/19/15 12:00,7/16/16 12:00,7/9/14 12:00,8/1/14 12:00,8/3/15 12:00,7/8/16 12:00,6/23/16 12:00,8/12/17 12:00,7/10/14 12:00,8/2/15 12:00,7/15/16 12:00,7/14/16 12:00,124.9670596,111.937189,55.55926316,0.991224991,4.43E-42
8/2/15 12:00,2,8/1/14 12:00,7/9/14 12:00,8/12/17 12:00,7/22/17 12:00,8/25/16 12:00,8/13/17 12:00,8/1/15 12:00,7/2/14 12:00,8/19/17 12:00,8/22/17 12:00,8/10/17 12:00,7/14/17 12:00,8/9/14 12:00,8/8/17 12:00,8/7/17 12:00,146.1276267,134.3260896,57.53073033,0.981747982,8.28E-35
8/3/15 12:00,2,8/8/17 12:00,7/9/14 12:00,8/19/15 12:00,7/18/16 12:00,8/10/17 12:00,7/15/16 12:00,8/1/15 12:00,8/13/17 12:00,8/25/16 12:00,6/25/15 12:00,8/30/14 12:00,8/18/16 12:00,8/7/15 12:00,6/23/16 12:00,7/8/16 12:00,40.06591164,39.29817114,7.80583247,0.998478998,1.49E-59
8/4/15 12:00,2,5/8/14 12:00,8/11/16 12:00,8/9/16 12:00,8/8/16 12:00,8/7/16 12:00,8/6/16 12:00,8/5/16 12:00,8/4/16 12:00,7/25/16 12:00,7/22/16 12:00,7/21/16 12:00,7/18/16 12:00,7/17/16 12:00,7/16/16 12:00,7/15/16 12:00,43.4976782,37.958106,-21.24217968,0.998683711,5.38E-61
8/5/15 12:00,2,5/8/14 12:00,8/11/16 12:00,8/9/16 12:00,8/8/16 12:00,8/7/16 12:00,8/6/16 12:00,8/5/16 12:00,8/4/16 12:00,7/25/16 12:00,7/22/16 12:00,7/21/16 12:00,7/18/16 12:00,7/17/16 12:00,7/16/16 12:00,7/15/16 12:00,49.13658497,41.50900094,-26.29461587,0.998595999,2.37E-60
8/6/15 12:00,2,9/6/17 12:00,7/25/16 12:00,8/15/16 12:00,8/25/14 12:00,7/28/14 12:00,8/26/14 12:00,7/26/15 12:00,9/10/17 12:00,7/23/14 12:00,9/7/17 12:00,9/24/14 12:00,9/28/15 12:00,7/15/17 12:00,8/18/14 12:00,9/23/15 12:00,83.08672458,77.18311725,30.75987993,0.983151983,1.33E-35
8/7/15 12:00,2,7/10/14 12:00,8/7/16 12:00,7/16/16 12:00,8/19/15 12:00,7/8/16 12:00,8/13/17 12:00,8/19/17 12:00,7/5/16 12:00,7/27/15 12:00,8/10/15 12:00,8/14/17 12:00,8/25/16 12:00,8/3/15 12:00,8/1/15 12:00,8/24/17 12:00,42.23443117,37.78338578,-18.87227954,0.998361998,8.20E-59
8/8/15 12:00,2,9/19/17 12:00,8/9/16 12:00,7/27/15 12:00,8/10/15 12:00,8/26/16 12:00,8/16/17 12:00,8/15/17 12:00,7/8/15 12:00,7/6/16 12:00,9/4/16 12:00,8/14/17 12:00,9/3/16 12:00,7/10/14 12:00,8/20/17 12:00,7/16/15 12:00,49.99003167,41.98118384,-27.14007129,0.998712999,3.21E-61
8/9/15 12:00,2,8/10/15 12:00,8/7/15 12:00,7/5/16 12:00,7/27/15 12:00,7/7/15 12:00,7/8/16 12:00,7/16/15 12:00,9/2/15 12:00,7/10/14 12:00,8/3/15 12:00,7/15/16 12:00,8/19/17 12:00,6/22/14 12:00,9/3/16 12:00,8/19/15 12:00,147.5405804,132.8119863,64.25884499,0.984526282,1.91E-36
8/10/15 12:00,2,7/27/15 12:00,8/26/16 12:00,8/15/17 12:00,7/10/14 12:00,8/7/15 12:00,8/19/17 12:00,8/14/17 12:00,8/20/17 12:00,7/8/15 12:00,6/22/14 12:00,8/21/17 12:00,8/8/15 12:00,6/12/14 12:00,9/9/16 12:00,8/9/15 12:00,54.46053129,54.36559162,-3.214329852,0.997601359,5.25E-55
8/11/15 12:00,2,9/9/16 12:00,8/23/15 12:00,8/25/16 12:00,8/7/15 12:00,8/10/15 12:00,7/4/15 12:00,7/10/14 12:00,7/9/14 12:00,8/7/16 12:00,8/13/17 12:00,8/26/16 12:00,6/29/16 12:00,8/3/15 12:00,8/19/17 12:00,9/4/14 12:00,35.27024165,34.88896623,5.172038451,0.999297999,2.85E-67
8/12/15 12:00,2,8/28/17 12:00,7/4/17 12:00,9/10/16 12:00,6/28/16 12:00,9/23/14 12:00,6/26/15 12:00,9/7/16 12:00,8/20/16 12:00,8/22/16 12:00,8/16/16 12:00,9/7/17 12:00,7/8/14 12:00,6/21/17 12:00,5/30/14 12:00,8/27/17 12:00,22.26003765,17.652201,-13.56130805,0.999733468,6.07E-77
8/13/15 12:00,0,8/14/15 12:00,7/29/14 12:00,6/28/15 12:00,9/26/14 12:00,7/7/17 12:00,7/8/17 12:00,8/27/14 12:00,7/5/14 12:00,8/28/15 12:00,6/19/16 12:00,9/21/15 12:00,7/24/14 12:00,6/21/16 12:00,9/16/14 12:00,7/24/16 12:00,53.98258392,41.06974841,-35.03419946,0.999170813,1.31E-65
8/14/15 12:00,0,8/13/15 12:00,7/8/17 12:00,7/7/17 12:00,8/27/14 12:00,6/28/15 12:00,7/29/14 12:00,9/26/14 12:00,8/28/15 12:00,6/21/16 12:00,6/19/16 12:00,7/24/14 12:00,8/29/14 12:00,7/24/16 12:00,9/21/15 12:00,9/16/14 12:00,52.40442294,42.67723956,-30.41178665,0.998933902,4.23E-63
8/15/15 12:00,0,9/14/14 12:00,9/25/14 12:00,8/16/14 12:00,7/9/17 12:00,8/27/15 12:00,7/26/16 12:00,7/6/14 12:00,8/17/14 12:00,9/11/14 12:00,9/12/14 12:00,7/18/15 12:00,9/7/15 12:00,9/7/14 12:00,9/8/15 12:00,9/10/14 12:00,36.07417264,27.89293843,-22.87640525,0.999170813,1.31E-65
8/16/15 12:00,2,5/8/14 12:00,8/11/16 12:00,8/9/16 12:00,8/8/16 12:00,8/7/16 12:00,8/6/16 12:00,8/5/16 12:00,8/4/16 12:00,7/25/16 12:00,7/22/16 12:00,7/21/16 12:00,7/18/16 12:00,7/17/16 12:00,7/16/16 12:00,7/15/16 12:00,45.61745303,39.52721436,-22.77172251,0.99822317,5.32E-58
8/17/15 12:00,1,7/16/17 12:00,7/19/16 12:00,7/6/17 12:00,7/29/17 12:00,7/17/17 12:00,7/4/14 12:00,6/18/17 12:00,7/9/16 12:00,8/13/16 12:00,7/12/17 12:00,6/20/14 12:00,8/2/16 12:00,8/10/16 12:00,7/13/14 12:00,9/9/17 12:00,37.05292543,34.45295303,13.63500314,0.998341625,1.09E-58
8/18/15 12:00,2,8/3/15 12:00,8/18/16 12:00,7/22/17 12:00,7/27/17 12:00,8/19/15 12:00,8/1/14 12:00,7/10/16 12:00,8/7/17 12:00,8/1/15 12:00,9/8/17 12:00,8/7/15 12:00,8/8/17 12:00,7/18/16 12:00,8/25/16 12:00,7/9/14 12:00,56.19201649,54.17295443,14.92761621,0.998193503,7.78E-58
8/19/15 12:00,2,6/23/16 12:00,7/15/16 12:00,7/8/16 12:00,8/1/15 12:00,8/3/15 12:00,8/19/17 12:00,8/7/15 12:00,8/1/14 12:00,7/16/16 12:00,8/13/17 12:00,7/22/17 12:00,7/10/14 12:00,7/13/16 12:00,7/9/14 12:00,7/14/15 12:00,22.38815314,20.8214146,-8.227885204,0.999170813,1.31E-65
8/20/15 12:00,2,8/8/16 12:00,8/21/15 12:00,8/7/16 12:00,8/5/16 12:00,9/2/16 12:00,6/11/14 12:00,7/10/14 12:00,8/26/16 12:00,7/2/14 12:00,9/4/15 12:00,8/25/16 12:00,8/7/15 12:00,8/13/17 12:00,6/10/14 12:00,8/27/16 12:00,41.14265478,38.7860393,-13.7244744,0.998075044,3.35E-57
8/21/15 12:00,2,8/20/15 12:00,8/8/16 12:00,8/7/16 12:00,8/5/16 12:00,9/4/15 12:00,7/10/14 12:00,6/11/14 12:00,8/7/15 12:00,9/2/16 12:00,8/26/16 12:00,7/2/14 12:00,8/25/16 12:00,8/6/16 12:00,7/16/16 12:00,6/10/14 12:00,36.87884849,36.77074681,2.821638708,0.998933902,4.23E-63
8/23/15 12:00,2,8/14/14 12:00,7/14/17 12:00,8/3/15 12:00,8/24/15 12:00,7/17/16 12:00,7/28/17 12:00,8/9/17 12:00,7/9/14 12:00,7/4/15 12:00,8/8/17 12:00,7/17/15 12:00,8/11/15 12:00,7/27/17 12:00,8/1/15 12:00,8/25/16 12:00,56.0339147,54.02205818,14.88008153,0.997986259,9.44E-57
8/24/15 12:00,2,8/12/17 12:00,7/17/16 12:00,7/17/15 12:00,8/23/15 12:00,7/14/17 12:00,7/18/16 12:00,7/9/14 12:00,8/2/15 12:00,7/3/14 12:00,9/10/16 12:00,8/1/15 12:00,7/28/17 12:00,8/10/17 12:00,7/1/16 12:00,8/1/14 12:00,41.31273435,39.57082852,-11.86977463,0.998341625,1.09E-58
8/25/15 12:00,2,9/28/15 12:00,8/26/15 12:00,9/29/15 12:00,7/15/17 12:00,7/27/14 12:00,9/10/17 12:00,7/25/16 12:00,9/6/17 12:00,9/24/14 12:00,8/6/15 12:00,7/25/14 12:00,8/18/14 12:00,7/26/15 12:00,8/3/17 12:00,7/14/14 12:00,286.7666984,229.4811587,171.9695821,0.952290698,2.39E-25
8/26/15 12:00,2,8/25/15 12:00,9/10/17 12:00,8/3/17 12:00,9/24/14 12:00,7/15/17 12:00,7/25/16 12:00,7/14/14 12:00,9/28/15 12:00,7/25/14 12:00,9/6/17 12:00,7/27/14 12:00,8/12/14 12:00,8/6/15 12:00,8/15/16 12:00,7/23/17 12:00,77.40638392,61.99879582,-46.34541605,0.998341625,1.09E-58
8/27/15 12:00,0,9/7/14 12:00,7/26/16 12:00,8/15/15 12:00,9/14/14 12:00,8/16/14 12:00,7/6/14 12:00,9/25/14 12:00,9/7/15 12:00,7/18/15 12:00,9/8/15 12:00,9/12/14 12:00,8/17/14 12:00,9/11/14 12:00,7/9/17 12:00,9/9/15 12:00,35.63143931,27.8755194,-22.19357757,0.99242,1.55E-43
8/28/15 12:00,0,9/16/14 12:00,9/21/15 12:00,8/14/15 12:00,7/29/16 12:00,8/13/15 12:00,7/29/14 12:00,9/13/15 12:00,8/27/14 12:00,9/26/14 12:00,7/24/16 12:00,9/10/15 12:00,7/8/17 12:00,6/28/15 12:00,8/29/14 12:00,7/5/14 12:00,48.44464762,37.30498009,-30.9066715,0.992300726,2.21E-43
8/29/15 12:00,1,5/4/14 12:00,5/3/17 12:00,9/23/16 12:00,9/21/16 12:00,9/20/16 12:00,9/17/16 12:00,9/14/16 12:00,9/5/16 12:00,8/28/16 12:00,8/21/16 12:00,8/13/16 12:00,5/6/17 12:00,8/10/16 12:00,8/2/16 12:00,8/1/16 12:00,58.37893018,44.04400361,-38.31742729,0.99949655,1.36E-70
8/30/15 12:00,2,5/8/14 12:00,8/11/16 12:00,8/9/16 12:00,8/8/16 12:00,8/7/16 12:00,8/6/16 12:00,8/5/16 12:00,8/4/16 12:00,7/25/16 12:00,7/22/16 12:00,7/21/16 12:00,7/18/16 12:00,7/17/16 12:00,7/16/16 12:00,7/15/16 12:00,44.66029949,40.85763711,-18.03318719,0.997601209,5.26E-55
8/31/15 12:00,0,5/1/14 12:00,9/29/16 12:00,9/28/16 12:00,9/27/16 12:00,9/26/16 12:00,9/25/16 12:00,9/24/16 12:00,9/15/16 12:00,9/6/16 12:00,8/31/16 12:00,7/31/16 12:00,7/30/16 12:00,7/29/16 12:00,9/30/16 12:00,7/28/16 12:00,56.0134067,54.35985189,13.5095608,0.996920161,1.64E-52
9/1/15 12:00,0,5/1/14 12:00,9/29/16 12:00,9/28/16 12:00,9/27/16 12:00,9/26/16 12:00,9/25/16 12:00,9/24/16 12:00,9/15/16 12:00,9/6/16 12:00,8/31/16 12:00,7/31/16 12:00,7/30/16 12:00,7/29/16 12:00,9/30/16 12:00,7/28/16 12:00,97.23746501,86.54939002,44.32073655,0.989911728,1.08E-40
9/2/15 12:00,2,9/3/16 12:00,8/9/15 12:00,7/16/15 12:00,7/27/15 12:00,8/21/17 12:00,9/3/14 12:00,7/10/14 12:00,8/7/15 12:00,8/10/15 12:00,8/15/17 12:00,8/26/16 12:00,7/7/15 12:00,8/7/16 12:00,8/6/16 12:00,8/9/16 12:00,65.80075142,59.02288738,-29.08672639,0.997928239,1.81E-56
9/3/15 12:00,1,9/5/14 12:00,8/7/14 12:00,9/15/17 12:00,9/9/17 12:00,8/10/16 12:00,6/28/14 12:00,5/26/14 12:00,9/16/17 12:00,9/5/16 12:00,7/22/15 12:00,5/23/14 12:00,7/9/16 12:00,9/17/17 12:00,6/1/17 12:00,7/16/14 12:00,65.46124955,59.68396695,-26.88864597,0.997958326,1.29E-56
9/4/15 12:00,2,8/20/15 12:00,8/21/15 12:00,8/27/16 12:00,8/7/16 12:00,8/5/16 12:00,8/8/16 12:00,8/26/16 12:00,8/8/14 12:00,8/21/17 12:00,9/20/17 12:00,8/16/17 12:00,7/10/14 12:00,8/7/15 12:00,8/10/15 12:00,8/6/16 12:00,28.83070333,26.6821563,-10.92117164,0.999369464,2.41E-68
9/5/15 12:00,2,9/18/17 12:00,8/8/15 12:00,8/11/16 12:00,8/4/16 12:00,7/21/17 12:00,8/10/15 12:00,7/27/15 12:00,6/27/14 12:00,9/19/17 12:00,8/11/15 12:00,8/9/16 12:00,9/8/17 12:00,9/22/14 12:00,7/12/15 12:00,8/6/14 12:00,27.17526156,24.42689334,-11.90889258,0.999519606,4.64E-71
