Date,Cloudy test,Top1,Top2,Top3,Top4,Top5,RMSE,CRMSE,BIAS,Rs,pval
2015-07-17 12:00:00,2,2015-07-04 12:00:00,2017-07-14 12:00:00,2014-08-14 12:00:00,2016-09-11 12:00:00,2015-08-24 12:00:00,42.4677072800678,37.1175801557032,-20.6347135916752,0.998712998712999,3.21E-61
2015-07-18 12:00:00,0,2014-07-06 12:00:00,2014-09-25 12:00:00,2015-09-07 12:00:00,2016-07-26 12:00:00,2017-07-09 12:00:00,356.891811754137,290.414997450176,207.438893540157,0.825308607274423,5.38E-13
2015-07-19 12:00:00,0,2014-09-15 12:00:00,2015-09-11 12:00:00,2017-09-11 12:00:00,2014-09-10 12:00:00,2016-09-28 12:00:00,260.960110321453,234.026508620023,115.463294782833,0.923435379943164,9.28E-21
2015-07-20 12:00:00,1,2015-09-17 12:00:00,2014-08-22 12:00:00,2017-09-04 12:00:00,2014-07-07 12:00:00,2014-09-18 12:00:00,69.2887561178559,68.9677153045921,-6.66227964171787,0.994500994500995,9.85E-47
2015-07-21 12:00:00,1,2015-07-09 12:00:00,2017-09-09 12:00:00,2015-07-22 12:00:00,2015-07-23 12:00:00,2014-05-23 12:00:00,179.904582872896,153.650471253266,93.5798676122164,0.966390733733112,8.82E-29
2015-07-22 12:00:00,1,2017-09-17 12:00:00,2015-07-09 12:00:00,2015-07-23 12:00:00,2014-06-28 12:00:00,2015-09-03 12:00:00,43.4052644706328,43.2103448833976,-4.10890238669862,0.997074997074997,5.00E-53
2015-07-23 12:00:00,1,2015-07-22 12:00:00,2017-09-09 12:00:00,2015-07-09 12:00:00,2015-07-21 12:00:00,2014-06-28 12:00:00,83.3248160031571,73.2523521326368,-39.7129433434009,0.989323427456908,3.95E-40
2015-07-24 12:00:00,2,2015-07-14 12:00:00,2015-07-28 12:00:00,2014-08-30 12:00:00,2014-09-22 12:00:00,2017-08-09 12:00:00,20.4068675897523,20.3037493466231,2.04890392531848,0.999297999297999,2.85E-67
2015-07-25 12:00:00,2,2014-05-08 12:00:00,2016-08-11 12:00:00,2016-08-09 12:00:00,2016-08-08 12:00:00,2016-08-07 12:00:00,51.020972117512,49.2339268858706,-13.3850677701938,0.997776997776998,9.15E-56
2015-07-26 12:00:00,2,2015-07-13 12:00:00,2015-08-06 12:00:00,2015-09-28 12:00:00,2014-08-25 12:00:00,2014-08-05 12:00:00,20.7288750926566,17.6644418923221,-10.8468315760749,0.998478998478999,1.49E-59
2015-07-27 12:00:00,2,2017-08-15 12:00:00,2015-08-10 12:00:00,2017-08-14 12:00:00,2017-08-20 12:00:00,2014-08-06 12:00:00,82.4967929595925,64.3046409431098,-51.6781772298095,0.997542997542998,9.12E-55
2015-07-28 12:00:00,2,2015-07-14 12:00:00,2014-08-30 12:00:00,2017-08-10 12:00:00,2016-07-13 12:00:00,2015-07-24 12:00:00,11.3914077635969,11.2873191251214,1.53642370595003,0.999765999766,3.04E-78
2015-07-29 12:00:00,2,2017-08-12 12:00:00,2016-07-01 12:00:00,2015-08-02 12:00:00,2017-08-23 12:00:00,2014-08-01 12:00:00,107.100143143201,94.5428808633131,-50.3198205418057,0.991575991575992,1.74E-42
2015-07-30 12:00:00,2,2014-07-14 12:00:00,2014-09-06 12:00:00,2014-08-15 12:00:00,2017-07-11 12:00:00,2014-08-11 12:00:00,59.2841747404746,45.8046763131705,-37.6370163868605,0.999297999297999,2.85E-67
2015-07-31 12:00:00,0,2014-05-01 12:00:00,2016-09-29 12:00:00,2016-09-28 12:00:00,2016-09-27 12:00:00,2016-09-26 12:00:00,41.8491592684759,40.9480609167038,8.63761764841303,0.990424472936204,3.27E-41
2015-08-01 12:00:00,2,2014-07-02 12:00:00,2017-08-13 12:00:00,2014-07-03 12:00:00,2015-08-19 12:00:00,2016-07-16 12:00:00,133.948394391737,120.067350494946,59.3801625565996,0.988767988767989,1.26E-39
2015-08-02 12:00:00,2,2014-08-01 12:00:00,2014-07-09 12:00:00,2017-08-12 12:00:00,2017-07-22 12:00:00,2016-08-25 12:00:00,167.028601620035,151.749955214171,69.7890023688653,0.977769977769978,7.40E-33
2015-08-03 12:00:00,2,2017-08-08 12:00:00,2014-07-09 12:00:00,2015-08-19 12:00:00,2016-07-18 12:00:00,2017-08-10 12:00:00,42.7288672896057,41.5295712447956,10.0524032985242,0.998946998946999,3.18E-63
2015-08-04 12:00:00,2,2014-05-08 12:00:00,2016-08-11 12:00:00,2016-08-09 12:00:00,2016-08-08 12:00:00,2016-08-07 12:00:00,58.8219740786745,52.7696395279488,-25.9882623236454,0.99692865751837,1.54E-52
2015-08-05 12:00:00,2,2014-05-08 12:00:00,2016-08-11 12:00:00,2016-08-09 12:00:00,2016-08-08 12:00:00,2016-08-07 12:00:00,64.2180797829924,56.2331878719376,-31.0127450054675,0.996606996606996,1.51E-51
2015-08-06 12:00:00,2,2017-09-06 12:00:00,2016-07-25 12:00:00,2016-08-15 12:00:00,2014-08-25 12:00:00,2014-07-28 12:00:00,75.0776753262985,72.8563013498144,18.1277876759997,0.980577980577981,3.41E-34
2015-08-07 12:00:00,2,2014-07-10 12:00:00,2016-08-07 12:00:00,2016-07-16 12:00:00,2015-08-19 12:00:00,2016-07-08 12:00:00,25.6521257583456,25.6444860407511,0.626012482066471,0.998595998595999,2.37E-60
2015-08-08 12:00:00,2,2017-09-19 12:00:00,2016-08-09 12:00:00,2015-07-27 12:00:00,2015-08-10 12:00:00,2016-08-26 12:00:00,56.9157894803156,51.6995162941347,-23.8026701678635,0.997542997542998,9.12E-55
2015-08-09 12:00:00,2,2015-08-10 12:00:00,2015-08-07 12:00:00,2016-07-05 12:00:00,2015-07-27 12:00:00,2015-07-07 12:00:00,123.48422023643,111.606484085747,52.8426471461929,0.99166349824505,1.37E-42
2015-08-10 12:00:00,2,2015-07-27 12:00:00,2016-08-26 12:00:00,2017-08-15 12:00:00,2014-07-10 12:00:00,2015-08-07 12:00:00,73.3157588394519,70.7367936321089,-19.2745044256162,0.998303400760669,1.84E-58
2015-08-11 12:00:00,2,2016-09-09 12:00:00,2015-08-23 12:00:00,2016-08-25 12:00:00,2015-08-07 12:00:00,2015-08-10 12:00:00,42.2146155398217,40.0953188652246,13.2075421737321,0.998361998361998,8.20E-59
2015-08-12 12:00:00,2,2017-08-28 12:00:00,2017-07-04 12:00:00,2016-09-10 12:00:00,2016-06-28 12:00:00,2014-09-23 12:00:00,18.7956115252078,15.3770336873891,-10.808415590799,0.999733468025095,6.07E-77
2015-08-13 12:00:00,0,2015-08-14 12:00:00,2014-07-29 12:00:00,2015-06-28 12:00:00,2014-09-26 12:00:00,2017-07-07 12:00:00,46.1990284369329,36.4818276982322,-28.3447786428652,0.998815446576641,4.77E-62
2015-08-14 12:00:00,0,2015-08-13 12:00:00,2017-07-08 12:00:00,2017-07-07 12:00:00,2014-08-27 12:00:00,2015-06-28 12:00:00,64.5885248427082,56.9030125044212,-30.5569093541675,0.997038616441601,6.65E-53
2015-08-15 12:00:00,0,2014-09-14 12:00:00,2014-09-25 12:00:00,2014-08-16 12:00:00,2017-07-09 12:00:00,2015-08-27 12:00:00,32.1813755290283,25.6747319898394,-19.4022954361142,0.997275527126273,9.79E-54
2015-08-16 12:00:00,2,2014-05-08 12:00:00,2016-08-11 12:00:00,2016-08-09 12:00:00,2016-08-08 12:00:00,2016-08-07 12:00:00,60.5739542815697,54.1571739704356,-27.1330876392951,0.997157071783937,2.60E-53
2015-08-17 12:00:00,1,2017-07-16 12:00:00,2016-07-19 12:00:00,2017-07-06 12:00:00,2017-07-29 12:00:00,2017-07-17 12:00:00,40.2779493980671,40.013842039858,4.60495960053373,0.997630893153281,3.95E-55
2015-08-18 12:00:00,2,2015-08-03 12:00:00,2016-08-18 12:00:00,2017-07-22 12:00:00,2017-07-27 12:00:00,2015-08-19 12:00:00,62.0665623598033,59.696725244467,16.9870291178287,0.997423520442124,2.71E-54
2015-08-19 12:00:00,2,2016-06-23 12:00:00,2016-07-15 12:00:00,2016-07-08 12:00:00,2015-08-01 12:00:00,2015-08-03 12:00:00,35.205528067483,32.3467528084732,-13.8966466911218,0.998933901918976,4.23E-63
2015-08-20 12:00:00,2,2016-08-08 12:00:00,2015-08-21 12:00:00,2016-08-07 12:00:00,2016-08-05 12:00:00,2016-09-02 12:00:00,56.1851112361778,51.898718793132,-21.5241657736851,0.99736429101692,4.58E-54
2015-08-21 12:00:00,2,2015-08-20 12:00:00,2016-08-08 12:00:00,2016-08-07 12:00:00,2016-08-05 12:00:00,2015-09-04 12:00:00,40.9083149122616,39.9517296145379,-8.7948581436894,0.998460080549632,1.98E-59
2015-08-23 12:00:00,2,2014-08-14 12:00:00,2017-07-14 12:00:00,2015-08-03 12:00:00,2015-08-24 12:00:00,2016-07-17 12:00:00,73.1107012896725,68.8851427707361,24.4951372423801,0.996920161099265,1.64E-52
2015-08-24 12:00:00,2,2017-08-12 12:00:00,2016-07-17 12:00:00,2015-07-17 12:00:00,2015-08-23 12:00:00,2017-07-14 12:00:00,36.4802585164408,35.8961969367709,-6.50171568917847,0.999170812603648,1.31E-65
2015-08-25 12:00:00,2,2015-09-28 12:00:00,2015-08-26 12:00:00,2015-09-29 12:00:00,2017-07-15 12:00:00,2014-07-27 12:00:00,303.191611689667,241.912196792288,182.766633831527,0.954422957743728,8.55E-26
2015-08-26 12:00:00,2,2015-08-25 12:00:00,2017-09-10 12:00:00,2017-08-03 12:00:00,2014-09-24 12:00:00,2017-07-15 12:00:00,75.2217262164598,60.7753066413998,-44.324600366251,0.999881544657664,4.82E-85
2015-08-27 12:00:00,0,2014-09-07 12:00:00,2016-07-26 12:00:00,2015-08-15 12:00:00,2014-09-14 12:00:00,2014-08-16 12:00:00,4.72296424472258,4.72204824324927,0.093014221247245,0.992777822044259,5.11E-44
2015-08-28 12:00:00,0,2014-09-16 12:00:00,2015-09-21 12:00:00,2015-08-14 12:00:00,2016-07-29 12:00:00,2015-08-13 12:00:00,54.2451011106695,42.7176570707841,-33.4325106578858,0.991465807141576,2.34E-42
2015-08-29 12:00:00,1,2014-05-04 12:00:00,2017-05-03 12:00:00,2016-09-23 12:00:00,2016-09-21 12:00:00,2016-09-20 12:00:00,108.165883883977,84.6866519732415,-67.2906339245298,0.998548879521008,5.06E-60
2015-08-30 12:00:00,2,2014-05-08 12:00:00,2016-08-11 12:00:00,2016-08-09 12:00:00,2016-08-08 12:00:00,2016-08-07 12:00:00,58.6162190656284,54.3393123877305,-21.9795420056554,0.997719667568146,1.64E-55
2015-08-31 12:00:00,0,2014-05-01 12:00:00,2016-09-29 12:00:00,2016-09-28 12:00:00,2016-09-27 12:00:00,2016-09-26 12:00:00,61.0837084201365,60.9116209320915,4.58190678445635,0.99561715233357,5.40E-49
2015-09-01 12:00:00,0,2014-05-01 12:00:00,2016-09-29 12:00:00,2016-09-28 12:00:00,2016-09-27 12:00:00,2016-09-26 12:00:00,89.0376770960765,81.6936603326928,35.4097981371231,0.990392121539662,3.53E-41
2015-09-02 12:00:00,2,2016-09-03 12:00:00,2015-08-09 12:00:00,2015-07-16 12:00:00,2015-07-27 12:00:00,2017-08-21 12:00:00,56.5794031665926,53.6326409389927,-18.0213398113711,0.997567933192501,7.21E-55
2015-09-03 12:00:00,1,2014-09-05 12:00:00,2014-08-07 12:00:00,2017-09-15 12:00:00,2017-09-09 12:00:00,2016-08-10 12:00:00,50.6275987942273,49.8379891694535,-8.90666016050233,0.998678916711704,5.85E-61
2015-09-04 12:00:00,2,2015-08-20 12:00:00,2015-08-21 12:00:00,2016-08-27 12:00:00,2016-08-07 12:00:00,2016-08-05 12:00:00,28.9038717807435,25.4120189491985,-13.7718225679551,0.999129260321264,4.03E-65
2015-09-05 12:00:00,2,2017-09-18 12:00:00,2015-08-08 12:00:00,2016-08-11 12:00:00,2016-08-04 12:00:00,2017-07-21 12:00:00,22.8505023890628,20.3164971902171,-10.4587475996157,0.999399507596229,7.85E-69
2015-09-06 12:00:00,2,2014-05-08 12:00:00,2016-08-11 12:00:00,2016-08-09 12:00:00,2016-08-08 12:00:00,2016-08-07 12:00:00,28.1435044678301,25.7693488363751,-11.3135982021631,0.999519606076983,4.64E-71
2015-09-07 12:00:00,0,2015-07-18 12:00:00,2015-09-08 12:00:00,2014-09-25 12:00:00,2014-09-14 12:00:00,2016-07-26 12:00:00,75.5487008962925,61.580039041776,-43.7664825949129,0.997774190837646,9.42E-56
2015-09-08 12:00:00,0,2015-09-09 12:00:00,2015-09-07 12:00:00,2016-07-26 12:00:00,2014-09-17 12:00:00,2014-09-07 12:00:00,39.9995529859148,39.4378955812176,6.67956818948522,0.992317073170732,2.11E-43
2015-09-09 12:00:00,0,2015-09-08 12:00:00,2014-09-17 12:00:00,2015-09-07 12:00:00,2015-09-11 12:00:00,2015-08-27 12:00:00,54.5141886650478,49.4109999764327,23.0293258072702,0.995121951219512,6.30E-48
2015-09-10 12:00:00,0,2014-09-17 12:00:00,2015-09-11 12:00:00,2015-09-21 12:00:00,2014-09-16 12:00:00,2017-08-02 12:00:00,191.77933503346,168.425222701933,91.7183607773289,0.934967529932406,2.46E-22
2015-09-11 12:00:00,0,2015-09-09 12:00:00,2015-09-10 12:00:00,2014-09-15 12:00:00,2014-09-17 12:00:00,2015-09-07 12:00:00,71.9369684075598,71.7733944339713,4.84843016819082,0.987804878048781,8.28E-39
2015-09-12 12:00:00,0,2017-09-02 12:00:00,2017-09-01 12:00:00,2016-07-30 12:00:00,2015-09-13 12:00:00,2017-09-11 12:00:00,121.09889287052,111.6104952908,46.9897775628716,0.970853658536585,3.49E-30
2015-09-13 12:00:00,0,2015-09-21 12:00:00,2015-08-28 12:00:00,2014-09-16 12:00:00,2016-07-30 12:00:00,2017-09-11 12:00:00,61.3991240638809,50.0943362720788,-35.5022521718232,0.998170731707317,1.04E-57
2015-09-14 12:00:00,2,2015-07-24 12:00:00,2017-07-13 12:00:00,2017-08-05 12:00:00,2015-09-28 12:00:00,2014-09-20 12:00:00,201.124775008406,177.517379928092,94.5449890033706,0.943658536585366,9.99E-24
2015-09-15 12:00:00,1,2015-07-20 12:00:00,2015-09-16 12:00:00,2014-07-18 12:00:00,2015-09-17 12:00:00,2015-07-11 12:00:00,246.827451155466,196.853473279059,148.904334060076,0.9922863506548,2.31E-43
2015-09-16 12:00:00,1,2016-05-24 12:00:00,2015-07-11 12:00:00,2017-09-16 12:00:00,2016-09-14 12:00:00,2016-09-23 12:00:00,90.0662136433341,89.8282426208663,6.54290972683219,0.991981463310532,5.61E-43
2015-09-17 12:00:00,1,2014-09-27 12:00:00,2014-08-24 12:00:00,2017-07-20 12:00:00,2014-08-22 12:00:00,2014-07-07 12:00:00,10.6673711797227,9.30014385249631,-5.22495284273964,0.999603646917233,5.57E-73
2015-09-18 12:00:00,2,2015-07-12 12:00:00,2015-09-29 12:00:00,2014-08-18 12:00:00,2014-08-23 12:00:00,2014-08-20 12:00:00,37.5062036987185,32.3976857912672,-18.8972291953103,0.997439024390244,2.36E-54
2015-09-19 12:00:00,2,2014-05-08 12:00:00,2016-08-11 12:00:00,2016-08-09 12:00:00,2016-08-08 12:00:00,2016-08-07 12:00:00,52.20630980346,47.3774797181295,-21.9288211915978,0.996432818536845,4.78E-51
2015-09-20 12:00:00,2,2014-05-08 12:00:00,2016-08-11 12:00:00,2016-08-09 12:00:00,2016-08-08 12:00:00,2016-08-07 12:00:00,52.3601068766835,48.6588492438558,-19.3364211373621,0.996707317073171,7.59E-52
2015-09-21 12:00:00,0,2015-08-28 12:00:00,2014-09-16 12:00:00,2014-07-29 12:00:00,2015-09-13 12:00:00,2015-08-14 12:00:00,203.387777050243,167.091115453618,115.961834195156,0.978414634146342,3.79E-33
2015-09-22 12:00:00,0,2014-07-29 12:00:00,2014-09-26 12:00:00,2014-08-27 12:00:00,2014-07-05 12:00:00,2015-09-21 12:00:00,71.6724144026019,71.6695177269059,0.644371857723257,0.994512195121951,9.40E-47
2015-09-23 12:00:00,2,2014-08-15 12:00:00,2017-09-07 12:00:00,2017-09-05 12:00:00,2016-08-17 12:00:00,2014-09-23 12:00:00,16.5413253001734,14.7879909826338,-7.41152922032271,0.999512195121951,6.60E-71
2015-09-24 12:00:00,2,2014-05-08 12:00:00,2016-08-11 12:00:00,2016-08-09 12:00:00,2016-08-08 12:00:00,2016-08-07 12:00:00,49.8138846465788,44.9863898079663,-21.3927051965938,0.996798683349967,3.98E-52
2015-09-25 12:00:00,2,2014-05-08 12:00:00,2016-08-11 12:00:00,2016-08-09 12:00:00,2016-08-08 12:00:00,2016-08-07 12:00:00,49.7149117728012,45.1571425150878,-20.7943485699711,0.996951219512195,1.30E-52
2015-09-26 12:00:00,2,2014-05-08 12:00:00,2016-08-11 12:00:00,2016-08-09 12:00:00,2016-08-08 12:00:00,2016-08-07 12:00:00,49.1855696160569,44.6003875693219,-20.7370607155947,0.996585365853658,1.75E-51
2015-09-27 12:00:00,2,2014-08-30 12:00:00,2017-07-23 12:00:00,2017-09-05 12:00:00,2017-07-11 12:00:00,2014-08-11 12:00:00,25.0028565205838,22.1489056209221,-11.6003799068991,0.999024390243902,5.51E-64
2015-09-28 12:00:00,2,2015-09-29 12:00:00,2015-08-25 12:00:00,2015-07-26 12:00:00,2014-07-27 12:00:00,2016-07-25 12:00:00,118.727240732832,96.600443351622,-69.0254448468243,0.993658536585366,2.59E-45
2015-09-29 12:00:00,2,2015-09-28 12:00:00,2015-08-25 12:00:00,2015-07-26 12:00:00,2016-07-25 12:00:00,2014-08-25 12:00:00,86.0188273900594,69.9152743292184,-50.1108080261231,0.998356436737676,8.86E-59
2015-09-30 12:00:00,0,2014-05-01 12:00:00,2016-09-29 12:00:00,2016-09-28 12:00:00,2016-09-27 12:00:00,2016-09-26 12:00:00,24.9744723011849,21.2737975836215,-13.0824234411577,0.999503845199702,9.75E-71
2016-05-01 12:00:00,1,2014-05-07 12:00:00,2017-05-03 12:00:00,2015-05-16 12:00:00,2014-09-28 12:00:00,2017-05-18 12:00:00,105.871316411524,102.898543732174,24.9123530905239,0.981194657936118,1.64E-34
2016-05-02 12:00:00,2,2016-05-03 12:00:00,2015-06-02 12:00:00,2016-09-16 12:00:00,2014-05-30 12:00:00,2014-06-21 12:00:00,19.8934580925647,18.7739161303834,-6.57949451021585,0.999644633972992,4.53E-74
2016-05-03 12:00:00,2,2016-05-02 12:00:00,2015-06-02 12:00:00,2014-05-30 12:00:00,2017-05-12 12:00:00,2014-06-21 12:00:00,53.6455993333647,46.8251338277072,-26.1774171730751,0.995083813864242,7.53E-48
2016-05-04 12:00:00,2,2016-05-13 12:00:00,2015-05-29 12:00:00,2016-05-14 12:00:00,2017-05-05 12:00:00,2015-05-25 12:00:00,164.237486463549,149.704006152056,-67.5474833127731,0.995972518360578,7.75E-50
2016-05-05 12:00:00,1,2016-06-12 12:00:00,2017-05-10 12:00:00,2017-05-06 12:00:00,2017-09-15 12:00:00,2014-05-23 12:00:00,95.0156364302188,81.0971019403555,49.5099103525255,0.974532101397773,1.63E-31
2016-05-07 12:00:00,2,2014-05-08 12:00:00,2016-08-11 12:00:00,2016-08-09 12:00:00,2016-08-08 12:00:00,2016-08-07 12:00:00,222.029218771319,190.39028125594,114.230095821925,0.950869192231464,4.63E-25
2016-05-08 12:00:00,1,2015-05-14 12:00:00,2016-05-22 12:00:00,2016-09-14 12:00:00,2016-05-09 12:00:00,2015-05-20 12:00:00,97.622082509946,95.9225935654204,18.136345752711,0.973552499030041,3.85E-31
2016-05-09 12:00:00,1,2015-05-19 12:00:00,2016-05-08 12:00:00,2015-05-14 12:00:00,2015-05-21 12:00:00,2016-09-14 12:00:00,168.707366125092,162.132952496115,46.6377647380151,0.935797204453921,1.85E-22
2016-05-10 12:00:00,2,2016-05-17 12:00:00,2016-05-29 12:00:00,2016-05-14 12:00:00,2016-05-16 12:00:00,2014-05-25 12:00:00,213.779271399807,189.135692490242,-99.6457059108368,0.985903814262023,2.27E-37
2016-05-11 12:00:00,2,2017-05-12 12:00:00,2017-05-05 12:00:00,2015-05-26 12:00:00,2016-05-16 12:00:00,2015-06-07 12:00:00,188.612598370535,169.361711390527,-83.0139926696496,0.990858070280951,1.13E-41
2016-05-12 12:00:00,2,2017-05-04 12:00:00,2014-06-13 12:00:00,2017-06-02 12:00:00,2017-05-05 12:00:00,2015-06-16 12:00:00,82.7541433043017,77.589623421137,-28.7767018852937,0.997772442341899,9.59E-56
2016-05-13 12:00:00,2,2015-05-29 12:00:00,2016-05-04 12:00:00,2017-06-04 12:00:00,2017-06-28 12:00:00,2017-05-05 12:00:00,116.520491016238,91.8135442966272,-71.7446716513254,0.996210042809087,1.92E-50
2016-05-14 12:00:00,2,2015-05-25 12:00:00,2016-05-04 12:00:00,2015-05-26 12:00:00,2015-05-29 12:00:00,2017-06-08 12:00:00,226.017994034127,186.725230668104,127.349212243947,0.964408805809241,3.22E-28
2016-05-15 12:00:00,1,2017-06-11 12:00:00,2014-05-23 12:00:00,2017-06-01 12:00:00,2017-05-10 12:00:00,2016-06-12 12:00:00,79.6788054706272,78.4925754755109,13.697723768834,0.974080074056931,2.43E-31
2016-05-16 12:00:00,2,2015-05-26 12:00:00,2016-06-13 12:00:00,2016-05-14 12:00:00,2016-05-17 12:00:00,2016-05-10 12:00:00,97.0824768836509,93.2496613168112,27.009405438932,0.947898284887639,1.73E-24
2016-05-17 12:00:00,2,2016-05-10 12:00:00,2017-05-09 12:00:00,2016-05-16 12:00:00,2016-05-29 12:00:00,2016-05-27 12:00:00,154.100385751341,128.199757250845,85.5087780846883,0.96670234657283,7.14E-29
2016-05-18 12:00:00,2,2017-05-05 12:00:00,2016-05-14 12:00:00,2015-05-26 12:00:00,2015-05-25 12:00:00,2015-05-29 12:00:00,260.662616862579,221.94240301221,-136.698827993562,0.981109150756253,1.81E-34
2016-05-19 12:00:00,2,2016-06-14 12:00:00,2016-06-01 12:00:00,2017-06-02 12:00:00,2015-07-05 12:00:00,2015-06-13 12:00:00,138.993057876615,120.162568486894,-69.8571919885457,0.992333288852636,2.01E-43
2016-05-20 12:00:00,2,2015-06-01 12:00:00,2016-05-14 12:00:00,2015-05-25 12:00:00,2014-05-25 12:00:00,2016-05-10 12:00:00,150.341996916329,121.864897315963,-88.0435280924117,0.997222865077528,1.52E-53
2016-05-21 12:00:00,1,2015-05-21 12:00:00,2015-05-19 12:00:00,2015-05-20 12:00:00,2015-05-14 12:00:00,2016-05-24 12:00:00,87.5246332445205,80.7149928226292,-33.8474719621825,0.995487155750983,1.06E-48
2016-05-22 12:00:00,1,2016-09-23 12:00:00,2016-05-08 12:00:00,2015-05-14 12:00:00,2016-09-14 12:00:00,2014-05-21 12:00:00,76.4296351341003,73.3089156533731,-21.6169380916526,0.990048599861143,7.90E-41
2016-05-23 12:00:00,2,2016-05-25 12:00:00,2016-06-16 12:00:00,2017-05-08 12:00:00,2015-05-17 12:00:00,2015-07-12 12:00:00,27.9377793648123,27.560240530516,-4.57740731605117,0.999045332671358,3.34E-64
2016-05-24 12:00:00,1,2015-05-21 12:00:00,2015-05-19 12:00:00,2017-05-13 12:00:00,2017-05-15 12:00:00,2016-05-21 12:00:00,129.612839962518,127.083416266074,25.4812400266005,0.957676396963939,1.61E-26
2016-05-25 12:00:00,2,2016-05-23 12:00:00,2015-05-17 12:00:00,2014-05-24 12:00:00,2015-06-04 12:00:00,2015-05-07 12:00:00,145.508933053383,110.966362574597,-94.1239394378339,0.997222865077528,1.52E-53
2016-05-26 12:00:00,1,2014-09-28 12:00:00,2014-05-07 12:00:00,2015-05-09 12:00:00,2016-05-01 12:00:00,2015-05-16 12:00:00,104.607945382974,103.133106861574,17.5038426160252,0.977898634575329,6.48E-33
2016-05-27 12:00:00,2,2016-05-29 12:00:00,2016-06-14 12:00:00,2016-05-28 12:00:00,2016-05-16 12:00:00,2015-05-26 12:00:00,146.66804555994,130.649458377001,-66.6500908789236,0.997222865077528,1.52E-53
2016-05-28 12:00:00,2,2016-06-06 12:00:00,2015-05-26 12:00:00,2016-06-14 12:00:00,2016-06-15 12:00:00,2015-06-11 12:00:00,124.917771826149,109.633367221654,59.8746566558152,0.996470521832324,3.74E-51
2016-05-29 12:00:00,2,2016-05-27 12:00:00,2016-06-14 12:00:00,2016-05-10 12:00:00,2016-06-06 12:00:00,2016-05-28 12:00:00,229.523487454618,195.368326361445,120.466793549334,0.970521017561208,4.52E-30
2016-05-30 12:00:00,2,2014-05-25 12:00:00,2016-08-27 12:00:00,2014-06-11 12:00:00,2017-06-06 12:00:00,2016-06-01 12:00:00,114.428728699603,106.938449112867,40.7197992767916,0.97891052200537,2.23E-33
2016-05-31 12:00:00,0,2014-05-01 12:00:00,2016-09-29 12:00:00,2016-09-28 12:00:00,2016-09-27 12:00:00,2016-09-26 12:00:00,303.690586616386,236.190776503877,190.897589020659,0.961316169396163,2.12E-27
2016-06-01 12:00:00,2,2017-06-02 12:00:00,2014-06-08 12:00:00,2017-06-23 12:00:00,2017-06-06 12:00:00,2016-05-19 12:00:00,148.367186658438,146.156602524385,25.5160658305424,0.971650080999769,1.86E-30
2016-06-02 12:00:00,0,2017-06-14 12:00:00,2017-05-21 12:00:00,2017-08-17 12:00:00,2014-06-18 12:00:00,2015-05-02 12:00:00,10.5052266656042,8.91929981473387,-5.55030432594549,0.999537144179588,1.97E-71
2016-06-03 12:00:00,2,2014-06-09 12:00:00,2017-06-22 12:00:00,2015-06-17 12:00:00,2015-06-08 12:00:00,2017-06-21 12:00:00,43.5108521489659,39.8908943285414,-17.3755806924062,0.998495718583661,1.16E-59
2016-06-04 12:00:00,2,2016-06-05 12:00:00,2017-06-17 12:00:00,2017-06-20 12:00:00,2015-05-30 12:00:00,2015-06-08 12:00:00,53.1940016547619,44.9502238567253,-28.4443173107932,0.997541007736543,9.29E-55
2016-06-05 12:00:00,2,2015-06-08 12:00:00,2015-05-30 12:00:00,2016-06-04 12:00:00,2017-06-28 12:00:00,2015-05-28 12:00:00,99.0825082431096,94.4205712546685,30.034965684814,0.993172876648924,1.41E-44
2016-06-06 12:00:00,2,2016-06-14 12:00:00,2016-05-28 12:00:00,2015-07-07 12:00:00,2015-05-29 12:00:00,2014-06-08 12:00:00,122.009410368909,104.790200849103,-62.4924797441542,0.990742883591761,1.51E-41
2016-06-07 12:00:00,2,2016-06-08 12:00:00,2017-06-07 12:00:00,2017-05-30 12:00:00,2017-05-29 12:00:00,2014-05-18 12:00:00,101.073928942324,92.5310884081193,-40.6686216860961,0.989325079246398,3.94E-40
2016-06-08 12:00:00,2,2017-06-07 12:00:00,2016-06-07 12:00:00,2014-06-03 12:00:00,2014-05-24 12:00:00,2016-06-10 12:00:00,79.035251726769,72.569152404668,-31.3095693803318,0.99652858134691,2.56E-51
2016-06-09 12:00:00,2,2016-06-07 12:00:00,2015-06-20 12:00:00,2017-05-29 12:00:00,2016-08-30 12:00:00,2017-06-24 12:00:00,126.636764260449,118.143625424376,45.5955462072909,0.989817171950937,1.34E-40
2016-06-10 12:00:00,2,2017-06-07 12:00:00,2016-05-04 12:00:00,2016-05-14 12:00:00,2017-05-30 12:00:00,2017-06-28 12:00:00,160.201869266124,137.050567248249,-82.9565002473779,0.989470030085628,2.88E-40
2016-06-11 12:00:00,2,2016-05-28 12:00:00,2016-06-15 12:00:00,2015-06-12 12:00:00,2016-06-14 12:00:00,2016-05-29 12:00:00,107.073430243153,86.9623946806415,62.4680828539159,0.993982874334645,7.77E-46
2016-06-12 12:00:00,1,2016-05-05 12:00:00,2017-05-06 12:00:00,2017-05-10 12:00:00,2017-06-01 12:00:00,2016-09-05 12:00:00,173.296807130854,151.570137355905,-84.0135514286856,0.966991639829525,5.86E-29
